"amount_lamport","amount_usd","is_sell","user","timestamp_unix","tx_hash","log_index","pool","fees","fees_usd","quote_mint","base_mint","quote_amount","base_amount"
1833174947,276.28,1,"BEWA89PrFkFbPs12ntu2qK4wUf4vP25ShUowjmrnBusf",1749320462,"3G14rnCU1RYPuesD7nordaxmKGpSkoMmyUD4KT65jRcNShmHPJZo7KfGZEx2VzzscYjUYxyJ37qNZhKaCjDdetZH",41,"A6iCpjATRCvYshjAdAg8dnsDHopudfMmGXT9gUYpnuyU",3231289734,486.99,"2ghRoZDfTzh5LhpVSDLfbb7q5v9M7P73QGKAtg1TEeQb","So11111111111111111111111111111111111111112",1292515893443,1833174947
390697201,58.88,1,"RFEHrYCqitLpuyWY26owVTbPZV7PjSdXbnsvku1drCn",1749320462,"3G5WeYNmLw9kNkVHZceLa112LJi8LKxmZF13UWCMQQoqbmPdNNwcD9vsc9ZX5UsJL3aTyyFMmh7ta3MLh5W87VGr",41,"CYZChncfiEUydDbxgQFPkV6UELu53ft4wCs5sbPdA7A",1172093,0.18,"So11111111111111111111111111111111111111112","HWkTm16zu7xnZhiPwLhuVM2gjf6t4ve8vDpZbDQ4pump",390697201,305751953065
5481351240,826.09,1,"4qs3CiESUoLQ8FreFpuDuJoueTtstnWHGhfPu9bykRrd",1749320464,"3GHkBStXKSX5jvc65guHitRbX61RermfkZKeaR9vAc7RzoNqvvXuZakS1CC1b1PNtVheErk2Rp7yFt2ensgx4Uuj",45,"37mETtTck2ha4n1X5zc9zh9me35RbC2fBXfc1GpCxDa1",15294159745,2304.98,"4gFy2jSh2WPFS2dTYzuhGowiuCf82JVBhYuGjgZvUoLA","So11111111111111111111111111111111111111112",6117663897710,5481351240
7239781619,1091.11,0,"AAEpMnDExuAm9n2N3kgcznyD3KWfjufJx2pa45nyw9Zy",1749320464,"3GHkBStXKSX5jvc65guHitRbX61RermfkZKeaR9vAc7RzoNqvvXuZakS1CC1b1PNtVheErk2Rp7yFt2ensgx4Uuj",90,"37mETtTck2ha4n1X5zc9zh9me35RbC2fBXfc1GpCxDa1",20282145512,3056.72,"4gFy2jSh2WPFS2dTYzuhGowiuCf82JVBhYuGjgZvUoLA","So11111111111111111111111111111111111111112",8112858204349,7239781619
6714664432,1011.97,1,"ArsXzqcQSJgWvxqJH8iCyUco6HvcZYFGjP6mcm6yEFzH",1749320462,"3H3ywzmg5eXiUo3AKgrx9gywgvP2sE1ZHaRydcQRGJJm6Jsk5Pofeou6BhUkRZ77r5xBiEKaAxQNMpdNqEYLJ2Zp",45,"yEyua52wQzbAFnC6ZyeEfNFTwCRbDzJf7yDJSeu8Hzf",16174671202,2437.68,"FNyKYLKDsTW5Dm7TPXa3fy6iwehh8ZFQ1FB4Wt37cddE","So11111111111111111111111111111111111111112",6469868480017,6714664432
6880391855,1036.94,0,"DLdiEqqcvUQh5BmJLQvKyyGJqgxkAyKj1pVi2vdY72YM",1749320462,"3H3ywzmg5eXiUo3AKgrx9gywgvP2sE1ZHaRydcQRGJJm6Jsk5Pofeou6BhUkRZ77r5xBiEKaAxQNMpdNqEYLJ2Zp",90,"yEyua52wQzbAFnC6ZyeEfNFTwCRbDzJf7yDJSeu8Hzf",16579539160,2498.7,"FNyKYLKDsTW5Dm7TPXa3fy6iwehh8ZFQ1FB4Wt37cddE","So11111111111111111111111111111111111111112",6631815663785,6880391855
87186363,13.14,1,"9EKmpf8vd1SuCXHq6ebb3VPW9DaLMyK4n19CQnuXjLba",1749320461,"3H5duaEgGTrRw1itZpc91tAz1WzSTVpgYjrELyFsdFimfuVXYt87p7MFEwLxVSVWFyrBscnNf6gLUbhdSe7VsaBL",45,"6XwHQJxbSncMBzruMqkyWYxPXn8GHLDDJViYhj4ZkEcz",611241608,92.12,"A2cYt48GrrsdeHwEi9BSrPvXaUKe4wNAgSZT8SPiEamJ","So11111111111111111111111111111111111111112",244496642811,87186363
72739602,10.96,0,"wtytYbscT9oSDxFSk3aTx3jgHZdezLrhWR5996xSGfc",1749320461,"3H5duaEgGTrRw1itZpc91tAz1WzSTVpgYjrELyFsdFimfuVXYt87p7MFEwLxVSVWFyrBscnNf6gLUbhdSe7VsaBL",90,"6XwHQJxbSncMBzruMqkyWYxPXn8GHLDDJViYhj4ZkEcz",509928752,76.85,"A2cYt48GrrsdeHwEi9BSrPvXaUKe4wNAgSZT8SPiEamJ","So11111111111111111111111111111111111111112",203971500491,72739602
4357032287,656.65,0,"AaMrXWpbtFoCWX25EbYkHYVMR6FDXt8YK4QNgbDVzwqD",1749320461,"3H6s4VCKuY2HtixGi19B5KwcEqWVv2qc6XwgTYWq11cH77abTzLLJhaj1VQp4mRnyZtRjob49uTjs3ioHjSMyU1a",35,"A6iCpjATRCvYshjAdAg8dnsDHopudfMmGXT9gUYpnuyU",6005308863,905.06,"2ghRoZDfTzh5LhpVSDLfbb7q5v9M7P73QGKAtg1TEeQb","So11111111111111111111111111111111111111112",2402123544756,4357032287
8144278148,1227.42,1,"DLdiEqqcvUQh5BmJLQvKyyGJqgxkAyKj1pVi2vdY72YM",1749320463,"3HHV4ncmh1LhsJQaYoDhqfo5wyAaW1aYzb6kqahwYGwezcG7mCBVXzudAffh1Ju291wdRiG2yqd9JSh2zUe6ycjg",45,"yEyua52wQzbAFnC6ZyeEfNFTwCRbDzJf7yDJSeu8Hzf",19647147279,2961.02,"FNyKYLKDsTW5Dm7TPXa3fy6iwehh8ZFQ1FB4Wt37cddE","So11111111111111111111111111111111111111112",7858858911281,8144278148
5969004317,899.59,0,"5zsUkzTmd1ob2Rqe2qphYdZc2TQHuKUm1Bo1UG471BLn",1749320463,"3HHV4ncmh1LhsJQaYoDhqfo5wyAaW1aYzb6kqahwYGwezcG7mCBVXzudAffh1Ju291wdRiG2yqd9JSh2zUe6ycjg",90,"yEyua52wQzbAFnC6ZyeEfNFTwCRbDzJf7yDJSeu8Hzf",14340491870,2161.26,"FNyKYLKDsTW5Dm7TPXa3fy6iwehh8ZFQ1FB4Wt37cddE","So11111111111111111111111111111111111111112",5736196747659,5969004317
232345329,35.02,1,"GZthyDUTNDKKmgB32Np7VNRn1uafYudtzpyLJnxS7egC",1749320463,"3J45oK6J3DxK3MbrbiGQDZ1YtvfMvuPgqEs8pCxuBwPWzgmsqyHsGmDUnDM3Bt2gf27SXuQQFEq9ERgePYXJXARD",41,"HuzSpg58Z6nHsZgbxaNX9eetPJVeirNS51nMy6NxTG7u",37738018,5.69,"AUDNsWaQrmPt38kxzbAHBKMh6rW9yU7ZnFWJZaiQ83kU","So11111111111111111111111111111111111111112",15095206696,232345329
68661251,10.35,1,"B2622LkkRh5d17Qu82caKtgF2hZdyK2c1JMtao7aWNig",1749320464,"3JFD3TiVd2TUD9kqz7GMxWBwScsVpnwBttyxQtgAFeDaDJSg2J1o9nUvMEMDL6Z8WXf2mwjJEYs5d26VdCa1U1wm",45,"yEyua52wQzbAFnC6ZyeEfNFTwCRbDzJf7yDJSeu8Hzf",167457863,25.24,"FNyKYLKDsTW5Dm7TPXa3fy6iwehh8ZFQ1FB4Wt37cddE","So11111111111111111111111111111111111111112",66983144752,68661251
60832564,9.17,0,"DnivxxHc6U4epNLsmGHHpNf2QDXQYS3dNXuCeuqdWf5p",1749320464,"3JFD3TiVd2TUD9kqz7GMxWBwScsVpnwBttyxQtgAFeDaDJSg2J1o9nUvMEMDL6Z8WXf2mwjJEYs5d26VdCa1U1wm",90,"yEyua52wQzbAFnC6ZyeEfNFTwCRbDzJf7yDJSeu8Hzf",148362314,22.36,"FNyKYLKDsTW5Dm7TPXa3fy6iwehh8ZFQ1FB4Wt37cddE","So11111111111111111111111111111111111111112",59344925115,60832564
80368556,12.11,1,"Bbkmm1fZcqWFe71Rv2SRRM5i75goXjCMkjq92VxkhjbV",1749320462,"3JWUfFBLD6xyKw8yfoubNzDQuBwjSr9Ua3TFiCh58fSpW797q7zayHd9ZSn3JgvW5cSKPF9pypL1wVeP5cJznntq",41,"EjhMhs3b2kYsnvEc7fTjHnWf34LVELFdPr5Yg5ufeWF3",28203954,4.25,"CM6PfMPQXpFs3Vt2wQcGWGoQFGBxLbYYZrzjdns2CVmh","So11111111111111111111111111111111111111112",11281581024,80368556
3047824294,459.34,0,"gc3u3MdfbtBNV8gawYAD6Ws1Y9rz4hGoaXKxLss2hKu",1749320463,"3K1i86xyFuVRAzUkHxNia3mv85aQjxiS4kftVd1ufpuLzjYiZhWAG56NDhwqou3dA2ZdDtkqhxixmYHMz5eLcAoC",39,"8rTnsruneAmBLzc9WvDRrG477Tzr5gbpTE8Fm4n7FpYn",9143475,1.38,"So11111111111111111111111111111111111111112","Cy7iVaPkPyjHF3qe1qNNGvRtMMSSf5Vxbbi9ArLjpump",3047824294,775236000000
7,0,0,"7qbNi8QFrREPfz6iBzTQ483dPzTDeZj4bDpknvNvNs7x",1749320460,"3KFvZJBp3iPu8f5mxNudtHx7JbDAa9vSkM4qAmk9Pai36GXosj8wLgPPjDdLrCsNcsAKrW3wEpGWNcm8WHM2RRE",21,"Fv26iipgsCP2MqSpmXdjiYTmorfVPvgc527zku9QVBMi",2,0,"So11111111111111111111111111111111111111112","5UUH9RTDiSpq6HKS6bp4NdU9PNJpXRXuiw6ShBTBhgH2",7,60
8,0,1,"7qbNi8QFrREPfz6iBzTQ483dPzTDeZj4bDpknvNvNs7x",1749320460,"3KFvZJBp3iPu8f5mxNudtHx7JbDAa9vSkM4qAmk9Pai36GXosj8wLgPPjDdLrCsNcsAKrW3wEpGWNcm8WHM2RRE",41,"FPaiKpWmYpfB7pWGPGhejX1Ydws8CZ5qygtcTK7Qq6So",2,0,"So11111111111111111111111111111111111111112","5UUH9RTDiSpq6HKS6bp4NdU9PNJpXRXuiw6ShBTBhgH2",8,60
499073337,75.22,0,"EShEC3jbVaUjaGdAsPHAU5z8W7sHgCKVYbiZ9TNsjmZF",1749320460,"3KGrUe4HMkLwb5agshFTUNr5z1UXA7hjCUmyVURXju1NkWt1EiKwYkkGFbYQrYXF3sws57V1kP4s31kqvq6F8mAu",45,"CYZChncfiEUydDbxgQFPkV6UELu53ft4wCs5sbPdA7A",1497221,0.23,"So11111111111111111111111111111111111111112","HWkTm16zu7xnZhiPwLhuVM2gjf6t4ve8vDpZbDQ4pump",499073337,421267187763
115262954,17.37,1,"GQoe9a4j5T4L1j7LKWX94GrCoQTxhwkCYTX3QSC6GUsK",1749320460,"3KPeZvUvAZByLtUY2B2JeUkoouKFjdABu9LBmmem59oMefq744WXaQLiZ3NsHnfCMDAGvWAW2YJMJE45w86moKy3",43,"6uRgBYh6GXycgowaCMSnF1ZvEjTd7WhSzEr6bFrLgTYq",345790,0.05,"So11111111111111111111111111111111111111112","DqSMSQPCfEp7fmrrptmTrFFsJqiCFEKz6L5xAxuJpump",115262954,21916261664
98703,0.01,0,"4emG3Uud1nYFjTHFx3xymxwDtrjjPgHaCcZjNX2odR9z",1749320460,"3KT8yLNRQfYw6Voqo4832aiLsiGfboBNGvddnZPbMKbHyhWQgsTfLXdTcqANxURJtGy9978y7hi5VvwJbdCBNKtb",35,"8rTnsruneAmBLzc9WvDRrG477Tzr5gbpTE8Fm4n7FpYn",298,0,"So11111111111111111111111111111111111111112","Cy7iVaPkPyjHF3qe1qNNGvRtMMSSf5Vxbbi9ArLjpump",98703,24434559
2851093700,429.69,0,"EJngytt1ixrFmpXrEoy8D8EFE7BMyPpUVDvPTjEKteoR",1749320460,"3KiMKRgsC4p43JEfNVUDhvzcanRTi69wB4VMhryfQj3sX6Xd67dMRX8iUvTL9MAoVXhyC7AbR7bVyUJ1CDBqC9ik",18,"8rTnsruneAmBLzc9WvDRrG477Tzr5gbpTE8Fm4n7FpYn",8553282,1.29,"So11111111111111111111111111111111111111112","Cy7iVaPkPyjHF3qe1qNNGvRtMMSSf5Vxbbi9ArLjpump",2851093700,772440000000
6416043705,966.96,1,"ECPkyJNRzWfcKGHHVmmmPJXya8JJU1wSuDiRyXdFhyzv",1749320461,"3KmWswAr1F21bDaDXv3yV9ct19ndUW2STN2gHJtofTo7DrFjuQkKv4coNfH3VRWobcrHXtBp4ASMojowXHCa5XZ1",45,"yEyua52wQzbAFnC6ZyeEfNFTwCRbDzJf7yDJSeu8Hzf",15574663772,2347.26,"FNyKYLKDsTW5Dm7TPXa3fy6iwehh8ZFQ1FB4Wt37cddE","So11111111111111111111111111111111111111112",6229865508489,6416043705
6021009048,907.43,0,"5jgHQ9uz6kNWiWUhkBPH1ZfgSdWd7DhkGbf3e7HecLxW",1749320461,"3KmWswAr1F21bDaDXv3yV9ct19ndUW2STN2gHJtofTo7DrFjuQkKv4coNfH3VRWobcrHXtBp4ASMojowXHCa5XZ1",90,"yEyua52wQzbAFnC6ZyeEfNFTwCRbDzJf7yDJSeu8Hzf",14605069754,2201.13,"FNyKYLKDsTW5Dm7TPXa3fy6iwehh8ZFQ1FB4Wt37cddE","So11111111111111111111111111111111111111112",5842027901339,6021009048
75989769,11.45,1,"31QGK8wRutY77J77e2mVBxmW4F2CqaJQMH8qf63PoJAh",1749320463,"3KoaCuSsC24ieDt33g1mccevtEV7ZDmKsNfdnk7FXvepyt8QULQwh4eK4rMceFAx2yuAC2LiHTTWQx49xJxbEaAL",39,"CYZChncfiEUydDbxgQFPkV6UELu53ft4wCs5sbPdA7A",227970,0.03,"So11111111111111111111111111111111111111112","HWkTm16zu7xnZhiPwLhuVM2gjf6t4ve8vDpZbDQ4pump",75989769,57045379933
10390908,1.57,1,"A9TrPtDFSsjoo6hQiaBeeUFkPdaJCp7Xj24z4fgBsyP5",1749320460,"3L9g6bCXp1ePQDdRUGGHB8kpbso8bP39Wg6E2QKfvzMxap45WExufAkJtyuZhuyww1snD15vMxP5wMdYTsX17At4",45,"64fmHLPFs2MMNQeMG9DFKZAXJgRtq52LVZDkSagi7eSp",27391862,4.13,"4yR8nTKMafu2d4jcsDTRMFYAG6LEpQcfmABvNuxUkt1K","So11111111111111111111111111111111111111112",10956744108,10390908
16859054,2.54,0,"2RqvPdJ4RQ9YgjLf65L5uQt6tqQRTnuJPPShrv7VPNbx",1749320460,"3L9g6bCXp1ePQDdRUGGHB8kpbso8bP39Wg6E2QKfvzMxap45WExufAkJtyuZhuyww1snD15vMxP5wMdYTsX17At4",90,"64fmHLPFs2MMNQeMG9DFKZAXJgRtq52LVZDkSagi7eSp",44443339,6.7,"4yR8nTKMafu2d4jcsDTRMFYAG6LEpQcfmABvNuxUkt1K","So11111111111111111111111111111111111111112",17777335324,16859054
258985215,39.03,1,"AWRHQGj8dPc9BcaaEwLiyK8wV6UceuJSmT9w1fNo9Pkg",1749320464,"3LSnRDFtpGhy2oZmZLZuFMq6wJscAiGtPkmYhvgeJbwMLnspsDQB1Aidifp1yqtWud896UAtKdBVfRr1ZzqbU2B7",41,"EjhMhs3b2kYsnvEc7fTjHnWf34LVELFdPr5Yg5ufeWF3",89260862,13.45,"CM6PfMPQXpFs3Vt2wQcGWGoQFGBxLbYYZrzjdns2CVmh","So11111111111111111111111111111111111111112",35704344414,258985215
327061528,49.29,1,"3mjEDiDAq31qcymVdDMQBcPjdLb9x6tMpBCRM372eWbw",1749320460,"3LiNq77BHbnfHx37UFo2ZUrE4to59GGeMtSw6Jf1gWcg144fryJyrRpRWS7pga4qBtZWedQsZhSNEY4RdK3hrVvj",41,"A6iCpjATRCvYshjAdAg8dnsDHopudfMmGXT9gUYpnuyU",640745664,96.57,"2ghRoZDfTzh5LhpVSDLfbb7q5v9M7P73QGKAtg1TEeQb","So11111111111111111111111111111111111111112",256298265378,327061528
3502828696,527.91,0,"6pbWZRToG9RJq9bDZySq5JWiPNjU7Mcpcyny2ezrMQMR",1749320460,"3Lozbu7ah3cr9yo7ueoGjyDeyf7DdR5K2Pu4oxYSke2xYVzS8aQLKS9eneCbhnDbwKxtTfzN86mFYPHWpaqrJMtn",35,"A6iCpjATRCvYshjAdAg8dnsDHopudfMmGXT9gUYpnuyU",6524863933,983.36,"2ghRoZDfTzh5LhpVSDLfbb7q5v9M7P73QGKAtg1TEeQb","So11111111111111111111111111111111111111112",2609945572607,3502828696
58222155,8.77,1,"4vkvp1KAp9LvTHz4yHodWciVzAnzWfo9Q4WstnnV1VvQ",1749320463,"3MJHUWyRffScTtL3ABuoGXsx4HBPK5wt9qf5yB6GTnVQvrkr2eGu4i3K9aWA5qP4i9wxXYNyXoqhCm8ffiCMekHm",30,"CYZChncfiEUydDbxgQFPkV6UELu53ft4wCs5sbPdA7A",174669,0.03,"So11111111111111111111111111111111111111112","HWkTm16zu7xnZhiPwLhuVM2gjf6t4ve8vDpZbDQ4pump",58222155,43744715696
249204300,37.56,1,"73LwDCpW3s6VH5LsePQ2ddc2jtNLTqLiM6fFXHSD13bh",1749320461,"3MKTzu5LgTgbkSEgDpqAr3SEMm1xna85z5CUgtWcWccTvMe9b7Zex4Z59Zbr7rgpQv7AppWANxzr44V5UCNScvPi",45,"B8etKk6p33jLnzWTNLnN6Nvzrg54YXvuYQkpwyvcghA5",1537489878,231.72,"8Hx32p5mJdszpzDz4ASaBPNo8d58eWYSLgPpj3jFnyTk","So11111111111111111111111111111111111111112",614995950553,249204300
501254611,75.54,0,"AxFybDve36B9ZNWwns3Wk2Kb1PvQfJSsTMy4Jg4jWNdN",1749320461,"3MKTzu5LgTgbkSEgDpqAr3SEMm1xna85z5CUgtWcWccTvMe9b7Zex4Z59Zbr7rgpQv7AppWANxzr44V5UCNScvPi",90,"B8etKk6p33jLnzWTNLnN6Nvzrg54YXvuYQkpwyvcghA5",3095567453,466.53,"8Hx32p5mJdszpzDz4ASaBPNo8d58eWYSLgPpj3jFnyTk","So11111111111111111111111111111111111111112",1238226980729,501254611
6577458564,991.29,1,"22EeALDyW974aGn7cPxWcLPyZmaa4AuU2HTbASBK1Xyt",1749320463,"3MkMNTqufRkqwCpLN2L9VB4soxd25kAG5GWutDCCmY635tssUa9iaGpUtXuCgqtdbYEhcnnve8q36jaR5gyEGUBH",45,"2nzumpN1yN7FrfSA4pZsUNED9asJR1STGday9TK7WwZS",14282001020,2152.44,"3sqYsZJVCFv6GBP7itpgUnEsLPvwdA5h6H7HsYADPYsD","So11111111111111111111111111111111111111112",5712800407734,6577458564
6971702245,1050.71,0,"EAQPaCfSCdyge94tFHxERr3DobDoAkwzEpTTekkTWudm",1749320463,"3MkMNTqufRkqwCpLN2L9VB4soxd25kAG5GWutDCCmY635tssUa9iaGpUtXuCgqtdbYEhcnnve8q36jaR5gyEGUBH",90,"2nzumpN1yN7FrfSA4pZsUNED9asJR1STGday9TK7WwZS",15149430270,2283.17,"3sqYsZJVCFv6GBP7itpgUnEsLPvwdA5h6H7HsYADPYsD","So11111111111111111111111111111111111111112",6059772107664,6971702245
627103480,94.51,1,"BVw38cVKjSxbP5jyYrbmFX2jNR9W2QrpWykKb7SWAPkR",1749320464,"3MztUtYjgdqP3hvDUG7rSZWeyo5FWWPYVJSGJ7BGuSDziqMoEfoxbfsC3mv2kfZU9q96hV7rccUdUbiktJVsrNEa",39,"CYZChncfiEUydDbxgQFPkV6UELu53ft4wCs5sbPdA7A",1881311,0.28,"So11111111111111111111111111111111111111112","HWkTm16zu7xnZhiPwLhuVM2gjf6t4ve8vDpZbDQ4pump",627103480,468768767112
951796193,143.45,0,"F9RyxQ95ztBdUzU6ksV1XBYj2Nw7wbXPbbwytrPnLz3t",1749320462,"3N7jYYNri3sf8XFh1Piykve3TFG5NkW2MtA8uwLcQCAUcqFnf4A42YxYyQ31rd5JcnCtYbCHw19hDdSYEiYDLp7r",35,"7RiMA56we1LB1vzj3m9Sav6RJt2D8rMc53W6h1nDbJpF",653004,0.1,"C1E8UaRodrxZNJJjfYeFo8FZR9xGUYv9ycUyAJakiAQG","So11111111111111111111111111111111111111112",261201370,951796193
498633638,75.15,0,"DNmoKWUaLFQeJWU24uy1khXQjdEdfCefoZpsxkzM21Qv",1749320463,"3N9yYFUscp1UktaGnKj362p4wdm7R5og6qRiA1N9d19GzTxCV1VbkZtCmEAEDx8NQAWRYAEVBCu7kQyppgE4goby",47,"CYZChncfiEUydDbxgQFPkV6UELu53ft4wCs5sbPdA7A",1495902,0.23,"So11111111111111111111111111111111111111112","HWkTm16zu7xnZhiPwLhuVM2gjf6t4ve8vDpZbDQ4pump",498633638,386102309844
2120577162,319.59,0,"4DUNE6yJ3HGwbfqu621zTxQbkvikLqSAXhVAd7tpVuUY",1749320461,"3Npis3Ls46SiqKmkE15r9GivZW96TwYRSSB1nvSGmdP3WbmhYtjhgEPzPgx1kjjYYrhE4DSuN5rGi6P8nrvkf1aK",39,"8rTnsruneAmBLzc9WvDRrG477Tzr5gbpTE8Fm4n7FpYn",6361733,0.96,"So11111111111111111111111111111111111111112","Cy7iVaPkPyjHF3qe1qNNGvRtMMSSf5Vxbbi9ArLjpump",2120577162,516291000000
7827180156,1179.63,1,"FDE4BXNrQMSyHyshNBwMpaYn2JQgNLPa2JFDKcx9XcL2",1749320461,"3P4PNtVHQQvLsa3jjCDXVJTw9rVXNcq3rS3z7zEznXsbY91My9PVjzJ3gMgoHXfDF5qkq6UZ34BApqK24iYmqFte",45,"yEyua52wQzbAFnC6ZyeEfNFTwCRbDzJf7yDJSeu8Hzf",18922196400,2851.76,"FNyKYLKDsTW5Dm7TPXa3fy6iwehh8ZFQ1FB4Wt37cddE","So11111111111111111111111111111111111111112",7568878559575,7827180156
6178390263,931.15,0,"98esvTijKfSwXEwgftckYy2M2paKARXsKP683a1Eu6Lw",1749320461,"3P4PNtVHQQvLsa3jjCDXVJTw9rVXNcq3rS3z7zEznXsbY91My9PVjzJ3gMgoHXfDF5qkq6UZ34BApqK24iYmqFte",90,"yEyua52wQzbAFnC6ZyeEfNFTwCRbDzJf7yDJSeu8Hzf",14889825969,2244.05,"FNyKYLKDsTW5Dm7TPXa3fy6iwehh8ZFQ1FB4Wt37cddE","So11111111111111111111111111111111111111112",5955930387291,6178390263
693121775,104.46,1,"5oUgNMwq4CG1arbo7xSHfKUeHi7LhTSUUxBCs2xdZHno",1749320463,"3PRXh84ZQbwmyBg5eLymNXRXo1iecsWFKGDZ8ze3gCa7o8C2nTZitML2GwT6b3hE3bfRVuCFtyCdKgu7A8WeZtUC",41,"AChj2YJDJ7m52yJzqeR4bYgvTNRgh7eZ4Gj3gPiwyNyJ",574098792,86.52,"EFssKRuh5oaYg2HH6hsDFsrKbGy4XhQca6R5jiEsvz7m","So11111111111111111111111111111111111111112",229639516251,693121775
1154238507,173.96,1,"EWFAdtoUV2KYQ9RirJgy8jDZmnNxQPKzFEeq1GGiMZqK",1749320461,"3PZMS2o5MTHx7qSBGD9jZhUg9irY78kH6x8A2ZrMq62ns9dCU3wJ3CYVhDCqTJVvzkBSFgJsLcmU2XDQh6ZyaMnU",39,"CYZChncfiEUydDbxgQFPkV6UELu53ft4wCs5sbPdA7A",3462718,0.52,"So11111111111111111111111111111111111111112","HWkTm16zu7xnZhiPwLhuVM2gjf6t4ve8vDpZbDQ4pump",1154238507,908022973784
344367932,51.9,1,"6yxiB7QXfrGTVQgqAEB1MEU13eNAE6EbcErvq1q9VN6B",1749320463,"3Pvtgmg5z5FW34hBPocvXSdJr7V36HeZxCwYNpwU3qZ9gwCfFeFQmfyepDtFFd6nboP9Sg2SUwPNTk1RhswHQMiG",30,"55ayYXs4rtxZ6Co5zME1W1TcoZjD9F66Ma1NcxtA7TTM",1033104,0.16,"So11111111111111111111111111111111111111112","6hgSMLb9XiN6TLYV3k4DrGYxxqi6KxjmcXRhPkQJpump",344367932,1039914274034
197929797,29.83,0,"9bZaCcEXiM6NPZKoRRVXCHMx6arvfJBWjvddruWEMbqh",1749320461,"3Q4GAS5TnWE8HHWbJyQMMempWeKab7qAWvEoJoEftWTGmE28RA1U9JHKfhLSSgZmFPSyzoEVsKRHLUunsTUJb3JY",35,"7RiMA56we1LB1vzj3m9Sav6RJt2D8rMc53W6h1nDbJpF",135128,0.02,"C1E8UaRodrxZNJJjfYeFo8FZR9xGUYv9ycUyAJakiAQG","So11111111111111111111111111111111111111112",54050533,197929797
475390545,71.65,0,"H5HKgAsfxbu1oCH1qnHt7hLAukFaxzP8EyyzYubEi6aj",1749320462,"3QLpR6nGygn8q9tx2VwCyEEAcV4EcVEn1ussdjkDjAhN2wjN4Uy5qoFNoweA8a3T1UmUsb37cRqqozCiNJgLCEF4",45,"CYZChncfiEUydDbxgQFPkV6UELu53ft4wCs5sbPdA7A",1426174,0.21,"So11111111111111111111111111111111111111112","HWkTm16zu7xnZhiPwLhuVM2gjf6t4ve8vDpZbDQ4pump",475390545,391155682545
8133984403,1225.87,1,"751zxZtyXvx8cM1bdhWgSnNLQRoZQvmhP7QbpXf5odgw",1749320463,"3QLsvMHobzvjqxCuxzSBm29jU6u6b6dURkm6ZL5eYyvQQ2WzVsm36TdngPsmXvZCMhJ25wSWb5n7JaLESirnqYux",45,"6XwHQJxbSncMBzruMqkyWYxPXn8GHLDDJViYhj4ZkEcz",53699933907,8093.12,"A2cYt48GrrsdeHwEi9BSrPvXaUKe4wNAgSZT8SPiEamJ","So11111111111111111111111111111111111111112",21479973562318,8133984403
8284096045,1248.5,0,"DwA6Asr7gpZgXp7xfhEZVdCW6KHeQqvScemwRsf53rTB",1749320463,"3QLsvMHobzvjqxCuxzSBm29jU6u6b6dURkm6ZL5eYyvQQ2WzVsm36TdngPsmXvZCMhJ25wSWb5n7JaLESirnqYux",90,"6XwHQJxbSncMBzruMqkyWYxPXn8GHLDDJViYhj4ZkEcz",54728285889,8248.1,"A2cYt48GrrsdeHwEi9BSrPvXaUKe4wNAgSZT8SPiEamJ","So11111111111111111111111111111111111111112",21891314355257,8284096045
3411766097,514.19,1,"7z9UdEVk6wGSdmeeu3fUBo5aYLGgymb4qzAr35MxQAhP",1749320461,"3QYjMqjoaFtayHDU8dXrgyigZ3x5g8zCEsuyoaWoVbDwQKpqWWdbb2WCkZ5BUFHaQqWk2QSqngUwbVu9UPXCmSPt",45,"y9MiNQS3HTzMeHAq26JEkDhjYkDAkL4RLY3CP8wk7Ff",15751272374,2373.87,"B2HixYbjP7qrAGP2mgcBBEf4qhrSGYXtKihA8jro2M5U","So11111111111111111111111111111111111111112",6300508949479,3411766097
3370344169,507.94,1,"4Vopo4M5aDNnLAgMpRHzRTsRNzSmgY3nugrSJwisdGnn",1749320461,"3QYjMqjoaFtayHDU8dXrgyigZ3x5g8zCEsuyoaWoVbDwQKpqWWdbb2WCkZ5BUFHaQqWk2QSqngUwbVu9UPXCmSPt",96,"y9MiNQS3HTzMeHAq26JEkDhjYkDAkL4RLY3CP8wk7Ff",15118335324,2278.48,"B2HixYbjP7qrAGP2mgcBBEf4qhrSGYXtKihA8jro2M5U","So11111111111111111111111111111111111111112",6047334129092,3370344169
475315783,71.63,0,"6oL5TRvPkdQzGHhFNPdFEiJvHzrCmkAJcK7FkT3FxVVW",1749320462,"3QayWR3Nw8SPsT3JGznj46rfhKaquSMciXYXoHu8YCQLRq83tt5vukCNZ8LfowLQct2najW14SdosWsHRDTuFxxm",45,"CYZChncfiEUydDbxgQFPkV6UELu53ft4wCs5sbPdA7A",1425948,0.21,"So11111111111111111111111111111111111111112","HWkTm16zu7xnZhiPwLhuVM2gjf6t4ve8vDpZbDQ4pump",475315783,388616670446
